date,mo,yr,dow,pm1,temp,stagno,admyng,gasyng
10000,5,87,3,5.54928697939766,52,7,2,0
10001,5,87,4,10.2794543316024,55,7.5,1,1
10002,5,87,5,7.93367464360617,59,10.5,1,1
10003,5,87,6,11.1673955013564,55,8,6,1
10004,5,87,7,8.79509299762153,58,7.5,4,2
10005,5,87,1,8.30859557762157,58,11,3,1
10006,5,87,2,8.63247567805751,53,2.5,6,1
10007,5,87,3,3.16755419331242,55,1,3,0
10008,5,87,4,3.33448993283078,55,0,9,1
10009,5,87,5,4.16791736190545,55,3,1,0
10010,5,87,6,8.84387675952438,57,7,5,1
10011,5,87,7,3.3645622914326,55,2.5,4,1
10012,5,87,1,2.65973328661837,54,0,4,1
10013,6,87,2,4.94178672427627,55,2,8,1
10014,6,87,3,6.84762062951646,59,2.5,4,0
10015,6,87,4,11.6399446539625,66,3,4,1
10016,6,87,5,11.9269068800090,65,7.5,5,0
10017,6,87,6,5.69989020396138,59,3,2,2
10018,6,87,7,6.29247293804842,60,1.5,2,2
10019,6,87,1,6.95214787024523,65,8.5,6,3
10020,6,87,2,14.6004011303365,57,11,5,1
10021,6,87,3,17.4552072174449,55,3.5,5,1
10022,6,87,4,8.25750150264919,59,4.5,2,0
10023,6,87,5,11.0876777744619,63,7.5,8,3
10024,6,87,6,5.53303311622656,65,1,2,1
10025,6,87,7,9.94059757730905,64,9,2,2
10026,6,87,1,6.40678152074344,64,6.5,5,0
10027,6,87,2,8.31204394439084,57,4,4,1
10028,6,87,3,5.22766512620446,55,4.5,5,1
10029,6,87,4,8.07898338991477,59,5.5,5,1
10030,6,87,5,5.89536280779911,63,10.5,1,0
10031,6,87,6,8.92332407529625,64,9.5,4,0
10032,6,87,7,7.16063414288418,58,5,3,2
10033,6,87,1,1.73480734215331,58,0.5,7,0
10034,6,87,2,2.38720357205047,60,2,3,3
10035,6,87,3,4.62848945037620,61,6.5,2,0
10036,6,87,4,7.56326525103448,66,6.5,8,2
10037,6,87,5,12.8506811942354,71,7,3,0
10038,6,87,6,10.5177487389830,73,7.5,3,0
10039,6,87,7,6.92552869389725,71,8.5,1,0
10040,6,87,1,10.5315546876767,69,10.5,2,1
10041,6,87,2,13.1105815716084,76,12,4,3
10042,6,87,3,12.6267593923243,70,2.5,4,1
10043,7,87,4,6.58932609541907,66,1,3,0
10044,7,87,5,4.84314109447522,61,5.5,4,3
10045,7,87,6,6.08225669277246,64,7,3,1
10046,7,87,7,5.75238519443855,59,2.5,3,0
10047,7,87,1,2.23828342127311,61,1.5,3,1
10048,7,87,2,6.13142925971192,60,10.5,2,0
10049,7,87,3,6.2297597574178,61,3,5,1
10050,7,87,4,4.6947515314102,59,8.5,3,4
10051,7,87,5,6.95087620214282,59,15.5,1,1
10052,7,87,6,14.7467196594366,63,12,0,0
10053,7,87,7,10.5841413522171,72,9,1,1
10054,7,87,1,6.15468068446967,71,7,1,0
10055,7,87,2,9.43535053069814,71,8,1,0
10056,7,87,3,6.60855521493739,70,5,1,2
10057,7,87,4,6.43134417111873,63,4,5,1
10058,7,87,5,8.3992582349916,61,4,1,0
10059,7,87,6,9.28517799559514,64,10.5,4,1
10060,7,87,7,5.30247901235785,69,5,5,1
10061,7,87,1,8.83367756749065,64,11,4,2
10062,7,87,2,13.1400532426481,68,9.5,4,1
10063,7,87,3,10.8005298757880,69,11.5,0,2
10064,7,87,4,5.12991781917229,60,2,0,1
10065,7,87,5,12.6334673863691,66,9,3,1
10066,7,87,6,18.4269884236725,66,11,0,0
10067,7,87,7,8.07715613027188,64,6,3,0
10068,7,87,1,12.1443395214331,66,8,3,3
10069,7,87,2,5.13516964444348,65,6.5,3,2
10070,7,87,3,6.41747905404745,64,10.5,6,0
10071,7,87,4,3.92501373559025,65,5.5,4,1
10072,7,87,5,5.47145327967489,63,8,4,1
10073,7,87,6,4.16932128453996,62,5,0,2
10074,8,87,7,3.63641429450754,65,6.5,2,0
10075,8,87,1,6.50904903769273,67,9.5,2,0
10076,8,87,2,7.02053404748982,72,10.5,3,1
10077,8,87,3,9.29471613382576,69,9,5,1
10078,8,87,4,8.65659437897344,62,6,2,0
10079,8,87,5,8.0123005249744,67,12.5,3,1
10080,8,87,6,13.5766889791470,70,11,6,1
10081,8,87,7,10.1537493736849,74,10.5,3,1
10082,8,87,1,7.80225207276278,69,9.5,1,0
10083,8,87,2,5.83459240673543,61,3,4,1
10084,8,87,3,7.99279605351091,68,13,3,0
10085,8,87,4,11.9431956339791,59,7.5,1,1
10086,8,87,5,5.6735703991588,61,4.5,0,0
10087,8,87,6,11.8268267248990,63,20,5,2
10088,8,87,7,5.87507106661451,61,0.5,2,0
10089,8,87,1,4.53931551751705,61,5,6,0
10090,8,87,2,11.3504350231748,62,12.5,1,0
10091,8,87,3,6.45164460562505,66,8,1,3
10092,8,87,4,6.9368297780461,64,6.8,4,1
10093,8,87,5,6.16055098001427,63,5,1,1
10094,8,87,6,7.28962501551297,63,4,1,0
10095,8,87,7,11.933343221222,67,9,4,0
10096,8,87,1,11.7799371346553,68,16.5,4,2
10097,8,87,2,14.3720711222008,69,13,1,0
10098,8,87,3,11.4191872410333,69,11,2,0
10099,8,87,4,18.3924681072061,66,13.5,2,0
10100,8,87,5,12.792805711397,69,12,2,2
10101,8,87,6,6.67904551718754,63,10,2,2
10102,8,87,7,6.5531641255886,70,8,1,2
10103,8,87,1,13.6469431389141,73,14,4,3
10104,8,87,2,16.3296079570442,77,13,6,0
10105,9,87,3,18.8357205888720,75,9.5,1,1
10106,9,87,4,3.18609376145264,62,2,2,0
10107,9,87,5,7.41563977440035,62,11.5,3,2
10108,9,87,6,8.34352301309008,64,10.5,3,1
10109,9,87,7,12.6382765475722,68,13.5,4,0
10110,9,87,1,9.48843962061221,69,13,4,0
10111,9,87,2,14.4329795433304,67,14,3,1
10112,9,87,3,23.0361455822524,63,18.5,5,1
10113,9,87,4,32.3490593033719,62,13,1,1
10114,9,87,5,19.4706938265333,66,11,3,0
10115,9,87,6,12.2294760780213,58,7.5,2,0
10116,9,87,7,7.77325381122322,59,13,1,1
10117,9,87,1,7.80358890351331,61,11.1,7,0
10118,9,87,2,10.7965994584963,56,6,2,2
10119,9,87,3,5.64648912473778,57,4,3,1
10120,9,87,4,7.9669550906169,57,11.5,4,2
10121,9,87,5,13.1525795703112,58,15.5,7,2
10122,9,87,6,16.6465117433792,62,18,6,3
10123,9,87,7,19.1695571040328,63,16,9,3
10124,9,87,1,20.8011720865441,69,14.5,7,1
10125,9,87,2,22.6403690256750,69,15.5,5,1
10126,9,87,3,24.7060709978548,68,15,6,0
10127,9,87,4,24.9215163265169,67,17,8,3
10128,9,87,5,16.6447355649411,59,5.5,6,0
10129,9,87,6,5.14246498694575,58,0.5,8,2
10130,9,87,7,6.59391662002611,56,7,6,1
10131,9,87,1,8.6831652953018,56,12.5,7,0
10132,9,87,2,15.8631032264503,60,10,11,2
10133,9,87,3,17.3101951990276,66,10,6,0
10134,9,87,4,20.7246989807921,66,17.5,5,0
10135,10,87,5,28.3006660691116,70,18,7,0
10136,10,87,6,17.4408179609384,61,5,3,0
10137,10,87,7,9.39396885792605,63,2,3,0
10138,10,87,1,4.85825643401513,61,10.5,6,0
10139,10,87,2,13.9437451346115,60,12.5,5,0
10140,10,87,3,16.1018194854511,64,8,5,1
10141,10,87,4,22.0866015716587,62,19,2,0
10142,10,87,5,38.088794142802,57,14,5,1
10143,10,87,6,22.1094685041521,62,8,7,0
10144,10,87,7,20.1025530147005,61,16,3,1
10145,10,87,1,18.6799369030882,59,15.5,5,1
10146,10,87,2,28.8864570426860,55,19,6,0
10147,10,87,3,40.2892415340983,53,17.5,5,0
10148,10,87,4,35.234867626195,49,17.5,7,1
10149,10,87,5,31.2882685079603,50,14.5,4,0
10150,10,87,6,25.1871152623028,54,12.5,5,1
10151,10,87,7,21.9950970501076,52,14,3,2
10152,10,87,1,25.3182535472206,51,12.5,7,2
10153,10,87,2,19.7219590689501,57,5,9,2
10154,10,87,3,31.972806827905,56,17.5,7,0
10155,10,87,4,41.3719247602492,53,21,3,1
10156,10,87,5,70.1121046661597,49,20,2,2
10157,10,87,6,80.1047815192044,50,18,9,0
10158,10,87,7,31.2462092530812,53,21.5,5,1
10159,10,87,1,12.9454769351529,55,8,7,0
10160,10,87,2,20.7632565988086,51,8.5,7,0
10161,10,87,3,30.1220138316829,48,14.5,5,2
10162,10,87,4,48.9970862937192,50,18,5,3
10163,10,87,5,32.7552666037386,55,12.5,9,0
10164,10,87,6,32.908714528313,59,15.5,8,0
10165,10,87,7,14.9503423989280,56,10.5,2,0
10166,11,87,1,8.55957788140852,53,11,5,0
10167,11,87,2,13.3358465082705,51,22.5,7,1
10168,11,87,3,38.7129532437467,52,21.5,3,0
10169,11,87,4,50.5667275657305,49,6,5,1
10170,11,87,5,37.7942651868613,52,12.5,4,1
10171,11,87,6,40.0025059067361,49,NA,5,1
10172,11,87,7,33.7250287066789,56,NA,11,1
10173,11,87,1,25.9785352759439,56,NA,9,1
10174,11,87,2,33.5070742329924,54,NA,3,0
10175,11,87,3,22.5968932020287,53,15.5,8,0
10176,11,87,4,17.3399629759585,54,6.5,8,1
10177,11,87,5,26.0628543288456,54,13,6,0
10178,11,87,6,12.6169613470636,48,8,8,0
10179,11,87,7,4.80812719665678,46,1.5,10,1
10180,11,87,1,5.78095540168801,47,7,7,1
10181,11,87,2,23.9689271627587,39,20,7,0
10182,11,87,3,55.6654896183611,42,18.5,5,1
10183,11,87,4,55.8267263274323,48,20.5,5,2
10184,11,87,5,54.8888578860701,54,12.5,2,0
10185,11,87,6,35.3913788450674,57,8,5,2
10186,11,87,7,2.12847794884822,49,0,7,2
10187,11,87,1,4.15463422049716,47,0,4,0
10188,11,87,2,6.15374466851325,48,0.5,11,1
10189,11,87,3,6.64136030429892,47,0,11,1
10190,11,87,4,36.9865762933010,44,18,3,0
10191,11,87,5,48.684652471106,44,23.5,3,1
10192,11,87,6,71.3806105420722,44,21,12,0
10193,11,87,7,78.2980828291555,39,21.5,8,1
10194,11,87,1,64.2897272532602,41,10.5,6,3
10195,11,87,2,7.24999669320618,48,1.5,7,0
10196,12,87,3,7.02334026086236,46,1.5,6,1
10197,12,87,4,9.88211897824043,48,3.5,4,1
10198,12,87,5,15.9872501157157,49,8.5,7,2
10199,12,87,6,22.1354730545825,44,10.5,7,1
10200,12,87,7,35.3968791547541,43,16.5,4,1
10201,12,87,1,10.1736478781126,48,7.5,5,0
10202,12,87,2,7.22216203262505,46,4.5,6,0
10203,12,87,3,6.22523129387357,46,3,10,1
10204,12,87,4,3.42640905134947,48,1.5,8,1
10205,12,87,5,2.73626615893111,44,0,5,0
10206,12,87,6,14.3106646211622,40,10,6,3
10207,12,87,7,19.5772978882699,36,18,5,0
10208,12,87,1,23.0763825326194,31,14,9,0
10209,12,87,2,17.0418440713238,35,15.5,9,2
10210,12,87,3,21.3405086190139,32,11.5,4,1
10211,12,87,4,9.73118617067398,34,7.5,5,0
10212,12,87,5,33.2726758076320,34,22.5,8,1
10213,12,87,6,23.7612680662449,37,17,8,0
10214,12,87,7,44.4587214126699,35,20.5,6,1
10215,12,87,1,28.5081489199599,36,12.5,11,0
10216,12,87,2,7.4636258683656,40,2,4,2
10217,12,87,3,20.5935566007787,38,6,5,0
10218,12,87,4,25.6053751538120,34,10.5,8,0
10219,12,87,5,50.5427081318825,36,17,6,0
10220,12,87,6,56.0817725897182,33,19,7,0
10221,12,87,7,71.4298900442083,33,13,7,0
10222,12,87,1,56.8474699689666,37,14,13,2
10223,12,87,2,41.9072662902046,41,13,10,0
10224,12,87,3,27.92682623409,41,15.5,7,1
10225,12,87,4,31.6777510582378,39,14.5,6,2
10226,12,87,5,35.6376175985649,39,19,6,1
10227,1,88,6,46.2409973551386,35,13,9,0
10228,1,88,7,40.0060700273627,32,12.5,6,1
10229,1,88,1,14.7743286655189,36,3,6,0
10230,1,88,2,24.6586282852787,40,9.5,7,1
10231,1,88,3,38.911305961281,42,11.5,4,1
10232,1,88,4,47.4896115436512,41,22,4,0
10233,1,88,5,32.4150593037959,41,12,4,0
10234,1,88,6,23.9116412223591,38,4,6,0
10235,1,88,7,14.4160148100063,42,7,1,2
10236,1,88,1,9.92013455036734,43,10,4,4
10237,1,88,2,8.20012137163766,41,1.5,11,0
10238,1,88,3,11.0917402533592,41,4,11,1
10239,1,88,4,14.3201979526719,43,8.5,6,1
10240,1,88,5,7.27402471701484,48,4,8,1
10241,1,88,6,4.71972640587086,42,0,10,0
10242,1,88,7,11.0348196928016,39,3.5,10,0
10243,1,88,1,34.183277427693,40,17,11,0
10244,1,88,2,25.7155339898951,40,18,4,0
10245,1,88,3,35.3554764810725,39,8,9,0
10246,1,88,4,16.811911799017,43,4,7,1
10247,1,88,5,44.7861166702396,41,18,5,2
10248,1,88,6,27.1770740589283,40,3.5,8,1
10249,1,88,7,33.5262282075002,41,22.5,8,1
10250,1,88,1,63.2184019059396,35,23,9,0
10251,1,88,2,93.592980328537,42,22,9,2
10252,1,88,3,95.374576846492,38,20.5,6,0
10253,1,88,4,80.4937906988804,46,15.5,8,1
10254,1,88,5,24.072147877315,48,6.5,7,2
10255,1,88,6,10.1756452239211,43,1,5,2
10256,1,88,7,15.2042096612120,36,9,9,0
10257,1,88,1,14.3259215800757,32,0.5,7,1
10258,2,88,2,31.4713116502044,30,14,11,1
10259,2,88,3,43.0304970524453,33,2.5,9,3
10260,2,88,4,21.0281606342342,41,15.5,6,1
10261,2,88,5,33.3983642180036,40,15.5,13,3
10262,2,88,6,64.6113085688677,41,13.6,6,1
10263,2,88,7,23.7638066968224,44,7,4,0
10264,2,88,1,8.34629609415139,47,3.5,9,1
10265,2,88,2,16.1008252257226,47,11,8,1
10266,2,88,3,12.9342544689031,45,7,10,0
10267,2,88,4,11.0806244586292,48,2.5,5,3
10268,2,88,5,9.66775361288631,48,1.5,3,0
10269,2,88,6,11.9119793582560,48,0.5,9,0
10270,2,88,7,5.09255822839775,46,1,6,0
10271,2,88,1,5.91898983891657,43,0.5,5,0
10272,2,88,2,6.09562960862425,42,1,4,2
10273,2,88,3,16.1279148488545,42,6.5,11,2
10274,2,88,4,8.54677354019889,44,1.5,7,1
10275,2,88,5,16.8863360588450,43,15.5,9,0
10276,2,88,6,31.5574994475208,46,12,9,2
10277,2,88,7,43.571075759514,42,11,4,2
10278,2,88,1,61.969303373426,41,14,9,0
10279,2,88,2,57.07433693719,44,10,5,2
10280,2,88,3,33.1516738296851,47,12.5,4,1
10281,2,88,4,37.7663212440557,49,20.5,10,2
10282,2,88,5,52.3300986981851,49,13,7,0
10283,2,88,6,40.5759066680224,49,14,6,2
10284,2,88,7,43.3237137710538,50,8,7,0
10285,2,88,1,30.9738261461893,52,13.9,11,3
10286,2,88,2,45.6067650525251,54,11.5,4,0
10287,3,88,3,21.3915184753721,49,10.5,12,0
10288,3,88,4,11.1738928876861,47,3.5,2,0
10289,3,88,5,12.5385816109203,44,4.5,7,0
10290,3,88,6,12.3147124324573,45,6.5,4,1
10291,3,88,7,10.7139282325959,44,2,3,0
10292,3,88,1,5.32174494902043,44,0,7,2
10293,3,88,2,19.674307629365,44,12,5,0
10294,3,88,3,17.5762330397982,45,5.5,5,1
10295,3,88,4,8.01715171380125,42,4.5,7,1
10296,3,88,5,14.8990078634473,43,14,6,0
10297,3,88,6,45.8405176688199,44,17,6,1
10298,3,88,7,29.7648290079023,44,16,6,1
10299,3,88,1,31.5988438455215,47,15,9,3
10300,3,88,2,44.8519998362241,45,13.5,5,1
10301,3,88,3,20.1916325730131,46,11,8,3
10302,3,88,4,24.5262450507486,49,15.5,7,1
10303,3,88,5,30.8717139230634,49,17,7,1
10304,3,88,6,41.7107466510519,51,17,7,0
10305,3,88,7,24.7723755372547,53,5,10,1
10306,3,88,1,4.96292564957958,47,1.5,5,1
10307,3,88,2,6.59324848164648,46,3,8,1
10308,3,88,3,7.39272720934022,48,0.5,12,2
10309,3,88,4,3.90316193053521,46,0,9,1
10310,3,88,5,5.53128110520688,42,0,9,0
10311,3,88,6,4.21363555416544,47,0,11,1
10312,3,88,7,2.8142635231922,43,2.5,7,1
10313,3,88,1,7.45013538285221,43,8,5,0
10314,3,88,2,15.2995663870235,42,3.5,6,0
10315,3,88,3,7.17389974490834,46,5,10,0
10316,3,88,4,15.6733203422299,46,13.5,7,0
10317,3,88,5,15.1001632362227,51,15.8,8,0
10318,4,88,6,18.7722853810267,49,6.5,5,1
10319,4,88,7,7.80173512657123,48,2,6,0
10320,4,88,1,3.54364734212452,45,0,4,0
10321,4,88,2,3.75195644755934,44,0.5,5,4
10322,4,88,3,10.5078660950534,45,3.5,5,3
10323,4,88,4,4.27039360647398,45,2,1,0
10324,4,88,5,7.46440477296123,44,2,5,0
10325,4,88,6,8.77136285680996,47,5.5,4,1
10326,4,88,7,7.70829174940159,53,6.5,5,0
10327,4,88,1,7.76627891065394,59,8,3,0
10328,4,88,2,11.8642835879986,54,6.5,3,0
10329,4,88,3,35.8023944648847,58,13,5,1
10330,4,88,4,10.0182333013884,53,3.5,7,0
10331,4,88,5,15.5897111598674,53,15,3,0
10332,4,88,6,35.0267546706884,57,17,6,0
10333,4,88,7,19.0056845977961,53,15.5,7,2
10334,4,88,1,11.2446766476882,48,7,5,0
10335,4,88,2,9.01159849576888,50,10.5,4,0
10336,4,88,3,18.0727159764797,55,6,2,0
10337,4,88,4,13.9118761502147,58,9.5,7,1
10338,4,88,5,10.8946619646576,49,0,5,0
10339,4,88,6,11.1231918014241,49,10,1,0
10340,4,88,7,7.3875367672471,46,0,4,1
10341,4,88,1,8.55314580015191,45,3.5,6,2
10342,4,88,2,8.82672998936056,49,12.5,7,3
10343,4,88,3,19.8889338236818,53,16.5,7,0
10344,4,88,4,15.7969721273764,59,13.5,5,0
10345,4,88,5,9.70784314360715,55,3.5,8,0
10346,4,88,6,3.62847066885992,46,0,4,1
10347,4,88,7,5.26815482262764,46,2,5,1
10348,5,88,1,3.99499377772457,45,1,6,1
10349,5,88,2,14.6137546150474,44,2.5,0,0
10350,5,88,3,8.69467600855467,47,7,4,0
10351,5,88,4,11.8588338046947,50,11.5,3,1
10352,5,88,5,20.2021177851956,51,11,6,2
10353,5,88,6,8.24727527891828,49,8,1,0
10354,5,88,7,13.260848617057,53,11.5,4,0
10355,5,88,1,10.0559693890088,58,10,4,1
10356,5,88,2,7.65458524169176,60,7.5,5,1
10357,5,88,3,7.94439655327496,66,9,6,1
10358,5,88,4,17.8024860010602,69,11.5,6,1
10359,5,88,5,9.48543999818018,63,5,2,0
10360,5,88,6,4.02964755338918,53,0,5,2
10361,5,88,7,5.41313137916781,57,6,1,0
10362,5,88,1,4.91334843227871,62,9.5,2,1
10363,5,88,2,4.38256134195762,53,2,6,2
10364,5,88,3,5.05711319106662,52,1,5,1
10365,5,88,4,5.87756288661394,53,4.5,4,1
10366,5,88,5,3.79521583452667,56,8.2,3,0
10367,5,88,6,7.56826600006661,59,3,3,0
10368,5,88,7,16.1077560347597,67,10.5,7,0
10369,5,88,1,4.93012249981965,55,0,7,0
10370,5,88,2,5.41872779959883,51,3.5,9,0
10371,5,88,3,8.55878758478709,54,11.5,5,0
10372,5,88,4,6.50016199171296,56,6,5,1
10373,5,88,5,18.0546075596348,55,4.5,3,0
10374,5,88,6,10.8706650669705,58,6,4,0
10375,5,88,7,1.89775942682908,52,2,3,0
10376,5,88,1,4.08198298859284,51,8,2,1
10377,5,88,2,2.70579294140079,52,1,5,2
10378,5,88,3,4.11733689631171,55,5,5,0
10379,6,88,4,7.10128479092836,53,8,1,1
10380,6,88,5,6.89366688598789,56,8.5,3,0
10381,6,88,6,4.96107304536327,56,4.5,4,1
10382,6,88,7,5.80957919755101,56,11.5,6,1
10383,6,88,1,3.88981641842900,55,5.5,3,0
10384,6,88,2,5.09625265533119,57,4,4,0
10385,6,88,3,6.29303015999920,54,8,3,2
10386,6,88,4,7.45744518460047,56,10,2,2
10387,6,88,5,8.9866097048175,56,6.5,4,4
10388,6,88,6,4.46594836156533,58,2,2,0
10389,6,88,7,2.47748290371263,58,6.5,1,0
10390,6,88,1,5.42510520510769,59,9,7,0
10391,6,88,2,6.17211374406346,62,9.5,3,0
10392,6,88,3,10.3906863335156,71,9.5,2,0
10393,6,88,4,7.60948220864097,66,4,7,1
10394,6,88,5,13.1154974532413,59,7.5,5,0
10395,6,88,6,7.57842972634572,58,0,3,1
10396,6,88,7,3.24463151570804,63,0,6,1
10397,6,88,1,3.07636770798806,63,2,4,1
10398,6,88,2,6.64039806243467,63,5.7,2,2
10399,6,88,3,7.11918606139883,68,5.5,1,2
10400,6,88,4,4.49025502616655,63,3,6,1
10401,6,88,5,4.70843571836125,60,2.5,11,1
10402,6,88,6,6.63504886405383,65,7,4,0
10403,6,88,7,6.04055268020507,64,2,7,0
10404,6,88,1,2.66733865665246,61,3.5,4,2
10405,6,88,2,2.16969617471452,58,4.5,7,1
10406,6,88,3,5.59321665318446,57,4.5,3,1
10407,6,88,4,3.34421738883061,59,3,2,1
10408,6,88,5,10.7662052669743,61,12.5,3,0
10409,7,88,6,4.46694604060582,59,3,3,1
10410,7,88,7,1.32074627854616,63,2,3,0
10411,7,88,1,5.89006424923778,60,7.5,2,0
10412,7,88,2,7.5804780307717,59,6.5,4,0
10413,7,88,3,3.97678494835667,57,1.5,4,3
10414,7,88,4,7.44471361460431,60,1.5,1,2
10415,7,88,5,10.0358650365320,63,5,1,1
10416,7,88,6,12.0414581745713,68,11,2,1
10417,7,88,7,10.3245772446966,65,12,9,0
10418,7,88,1,3.4554366080749,63,8.5,3,2
10419,7,88,2,2.63613291251575,60,1,2,1
10420,7,88,3,3.37389224095795,59,3.5,1,2
10421,7,88,4,4.7063498381437,60,1.5,2,2
10422,7,88,5,6.15106308862351,62,2,3,0
10423,7,88,6,6.40128505658179,66,10.5,9,0
10424,7,88,7,3.78389528664529,64,9.5,2,0
10425,7,88,1,3.89415503607392,67,6.5,7,0
10426,7,88,2,6.00555235884582,70,8.5,4,0
10427,7,88,3,11.6100898194686,77,8,3,0
10428,7,88,4,13.6063748159034,77,8,4,1
10429,7,88,5,6.02001145899604,68,7,3,1
10430,7,88,6,11.2182542911707,66,3,0,2
10431,7,88,7,8.42107596730084,66,11.5,4,0
10432,7,88,1,5.63465111123491,71,8.5,5,2
10433,7,88,2,10.4969609170434,77,13,3,1
10434,7,88,3,7.88810484996076,78,8,4,5
10435,7,88,4,5.85505902195178,66,4,7,1
10436,7,88,5,9.69291381480771,64,7.5,5,3
10437,7,88,6,5.78963520513325,69,7,3,1
10438,7,88,7,3.81759254878688,68,4,1,3
10439,7,88,1,7.2598346394365,62,3,6,0
10440,8,88,2,6.1122414886226,64,6.5,0,1
10441,8,88,3,10.7041741947929,67,13,4,1
10442,8,88,4,10.4622574542545,74,14,1,1
10443,8,88,5,12.6934871933706,74,10.5,2,1
10444,8,88,6,7.3898319442437,63,4,1,1
10445,8,88,7,4.5335929892463,62,5.5,1,0
10446,8,88,1,5.48125938215539,64,12.5,5,1
10447,8,88,2,8.27771974632351,68,10,8,0
10448,8,88,3,18.3646624336755,66,11,3,0
10449,8,88,4,8.52957101390959,68,7,2,1
10450,8,88,5,13.1947913781614,63,10,2,0
10451,8,88,6,12.6688203702642,64,6,2,2
10452,8,88,7,6.019623462998,64,9.5,2,0
10453,8,88,1,7.52182221028363,62,5.5,3,1
10454,8,88,2,6.26446322654076,59,3,2,0
10455,8,88,3,5.07747645479243,62,1,2,0
10456,8,88,4,5.72964847253589,63,4,4,2
10457,8,88,5,6.53761486763368,64,8.5,5,2
10458,8,88,6,8.19751191808387,64,8.5,0,1
10459,8,88,7,9.5925968741881,59,8.5,3,2
10460,8,88,1,10.8346512159030,64,9.5,4,2
10461,8,88,2,9.01892171800177,69,9,4,1
10462,8,88,3,17.2247918630110,76,8,3,1
10463,8,88,4,10.1211838170169,66,6.5,2,1
10464,8,88,5,6.88698923054274,64,8,5,0
10465,8,88,6,13.2415953829970,66,11,4,2
10466,8,88,7,17.4952318235711,69,14,2,1
10467,8,88,1,19.4402059678469,73,14,3,0
10468,8,88,2,6.19825426227876,64,4.5,1,1
10469,8,88,3,4.15248889876552,64,6.5,1,2
10470,8,88,4,8.92284364683495,64,10.5,4,0
10471,9,88,5,9.84591942736868,70,9.5,7,2
10472,9,88,6,19.5158144856048,79,14.5,3,0
10473,9,88,7,19.6033392938683,74,12,2,0
10474,9,88,1,16.5295464751025,66,13,5,1
10475,9,88,2,19.2214010972738,58,13.5,3,0
10476,9,88,3,9.26423022787578,62,0.5,3,1
10477,9,88,4,4.05520435696921,64,9,2,1
10478,9,88,5,8.38026433710079,63,7.5,2,1
10479,9,88,6,4.20491364165125,59,8.5,5,0
10480,9,88,7,4.60620980191604,57,11,1,0
10481,9,88,1,5.85782495817313,60,12.5,2,0
10482,9,88,2,7.93119152131826,65,12.5,3,0
10483,9,88,3,15.1274739536689,70,17,8,0
10484,9,88,4,14.8088673232132,67,9.5,4,1
10485,9,88,5,16.4572716004832,56,12.5,6,0
10486,9,88,6,6.04213732227575,58,2.5,7,1
10487,9,88,7,7.5146768725445,56,14,5,2
10488,9,88,1,9.03356434095236,51,NA,7,1
10489,9,88,2,4.96222435833098,58,NA,8,2
10490,9,88,3,13.5613015812732,59,13.3,5,1
10491,9,88,4,24.8874227223695,57,15.5,1,1
10492,9,88,5,25.3205506197292,53,10,4,1
10493,9,88,6,12.2140710303197,56,3.5,9,0
10494,9,88,7,20.2963720337672,48,20,5,1
10495,9,88,1,9.20739849174344,55,12,8,1
10496,9,88,2,10.15009209349,58,6.5,6,0
10497,9,88,3,4.40749146878311,58,3.5,4,0
10498,9,88,4,15.0490662114242,61,12.5,8,0
10499,9,88,5,23.0950905866018,62,17,9,1
10500,9,88,6,22.1602090946187,64,9.5,4,1
10501,10,88,7,14.2275235979196,66,9.5,11,2
10502,10,88,1,45.4231522615536,62,12.5,4,1
10503,10,88,2,80.655354599802,55,18.5,9,1
10504,10,88,3,46.5047411223694,61,15,6,0
10505,10,88,4,18.7756756991796,57,19,5,0
10506,10,88,5,41.2235641952047,59,10.5,2,0
10507,10,88,6,45.8674304829573,56,8.5,5,1
10508,10,88,7,48.0514274614208,56,8.5,6,0
10509,10,88,1,32.5629041733251,60,12.5,3,1
10510,10,88,2,41.0600604843862,61,14.5,3,1
10511,10,88,3,19.4056248411489,57,12.5,10,1
10512,10,88,4,35.0522942805989,58,18.5,6,0
10513,10,88,5,32.9322992820599,58,14.5,6,2
10514,10,88,6,10.3979894760087,57,1.5,3,1
10515,10,88,7,5.55521850319445,59,0,5,0
10516,10,88,1,10.3187798857765,54,11,5,1
10517,10,88,2,25.1261316502022,51,11,7,0
10518,10,88,3,39.3466405947856,50,17.5,10,1
10519,10,88,4,18.7241322830537,59,17.5,9,1
10520,10,88,5,26.7927031809534,59,14,6,2
10521,10,88,6,24.0707127026159,56,5,3,0
10522,10,88,7,10.4943382767412,51,19.5,3,2
10523,10,88,1,31.4737038833339,51,22,3,0
10524,10,88,2,29.2587232713145,54,14.5,5,0
10525,10,88,3,47.0588047518731,52,19,11,1
10526,10,88,4,26.6098157037065,49,11.5,9,1
10527,10,88,5,20.9278020248667,45,7,3,0
10528,10,88,6,51.4294097264548,47,21.5,1,0
10529,10,88,7,26.7380163624284,53,7,3,1
10530,10,88,1,20.5252144060809,54,10.5,4,2
10531,10,88,2,32.7075381095585,58,12.5,7,0
10532,11,88,3,15.7515148520572,54,4,3,0
10533,11,88,4,9.1692630392961,52,3,2,1
10534,11,88,5,8.25377162304013,50,0,3,2
10535,11,88,6,10.6569060353725,50,6,7,0
10536,11,88,7,4.71983750593809,55,2,4,2
10537,11,88,1,5.99203294773434,47,1.5,4,2
